# for file format info please take a look at /input/others/txt_file_description.txt

general:
# duration   delta_t     write_freq   cutoff_radius   output_baseName
25            0.0005       500           3                output

particles:
# origin             velocity         mass    type     old_force
95.0981 6.9543 0     0.400828 2.98271 0     1     0     -0.482598 111.952 0     
93.0665 11.7691 0     1.51855 -1.24369 0     1     0     90.826 59.8747 0     
95.7913 12.0946 0     -1.65547 2.20167 0     1     0     -451.891 -898.672 0     
97.3867 16.6839 0     0.0760953 8.93351 0     1     0     211.401 -135.832 0     
96.8665 14.6397 0     -3.42749 0.727766 0     1     0     239.77 399.971 0     
97.1089 13.6657 0     -9.34732 10.2168 0     1     0     87.2669 -336.227 0     
87.465 17.5829 0     -0.735829 -1.3769 0     1     0     2812.94 674.584 0     
89.1842 11.8025 0     5.40585 -7.325 0     1     0     -24.1609 89.6786 0     
88.1138 11.7725 0     1.56732 5.33877 0     1     0     -289.039 273.956 0     
95.5739 16.0538 0     5.21196 -17.651 0     1     0     53.6982 -110.845 0     
89.2954 18.2495 0     3.33115 -5.49284 0     1     0     -51.3724 117.499 0     
91.7899 15.15 0     -1.58971 4.2273 0     1     0     -50.5742 280.566 0     
91.0561 15.9823 0     -0.583873 3.62582 0     1     0     -314.969 -552.934 0     
90.0353 15.8616 0     5.73494 -1.28543 0     1     0     245.459 1042.07 0     
92.0949 25.4584 0     -2.51297 10.1192 0     1     0     196.303 21.2297 0     
94.7793 29.0822 0     -1.26988 -1.88592 0     1     0     -193.223 335.239 0     
92.1458 24.3882 0     8.56668 -5.14671 0     1     0     117.968 414.995 0     
94.3049 28.1771 0     8.74865 1.39187 0     1     0     1656.67 -1289.97 0     
97.3792 18.8013 0     2.1553 4.47952 0     1     0     688.564 94.5147 0     
96.5336 22.3713 0     6.94252 -9.10671 0     1     0     -1363.99 -245.415 0     
91.0398 22.793 0     5.27163 -8.94014 0     1     0     -563.386 364.627 0     
106.34 38.589 0     -0.11804 9.2834 0     1     0     143.686 121.748 0     
99.7028 26.8623 0     15.3309 1.9832 0     1     0     92.8099 -238.703 0     
101.892 40.5646 0     5.01304 -7.0095 0     1     0     -1175.36 1000.71 0     
98.7585 36.0355 0     5.42658 3.03377 0     1     0     235.275 -644.319 0     
96.7248 35.4315 0     14.8624 -0.318387 0     1     0     191.054 26.2171 0     
87.6217 51.1612 0     10.8947 -3.51466 0     1     0     65.8199 8.65969 0     
98.4477 42.3733 0     -12.2843 -2.23883 0     1     0     -35.7463 458.756 0     
94.1723 43.1839 0     -12.4815 6.52524 0     1     0     8.47821 -10.8022 0     
82.3207 47.5736 0     9.25201 8.46546 0     1     0     581.531 289.522 0     
81.8216 51.9147 0     9.76102 -13.3625 0     1     0     406.258 -213.522 0     
70.2736 59.5055 0     -7.77833 11.8133 0     1     0     0.357339 -14.4338 0     
85.8257 48.8494 0     2.87392 -6.46578 0     1     0     -0.530431 -12.241 0     
75.2424 41.7143 0     1.95204 15.5245 0     1     0     25.8252 74.6511 0     
74.2802 50.3395 0     -18.2116 -2.34359 0     1     0     22.8602 -63.6265 0     
108.177 49.7656 0     -12.8657 -8.75678 0     1     0     -1.06462 -12.4352 0     
92.3247 0.000186484 0     6.93372 -0.0187015 0     1     0     134.846 -856.373 0     
92.7622 0.848206 0     -1.69939 -8.30474 0     1     0     423.976 -298.636 0     
92.3812 1.75306 0     -1.31144 -7.58872 0     1     0     -1500.86 105.78 0     
91.567 3.42988 0     2.98024 4.62575 0     1     0     -569.177 1194.51 0     
91.9857 4.30544 0     1.65488 -9.27927 0     1     0     123.751 431.159 0     
93.9991 2.6938 0     -5.32323 -2.03117 0     1     0     -1414.81 -84.851 0     
92.8528 3.83851 0     6.34431 10.4631 0     1     0     84.7499 -274.243 0     
90.0015 4.48386 0     10.5596 -3.84234 0     1     0     191.258 -302.889 0     
91.5837 5.28105 0     3.82585 12.9166 0     1     0     -228.084 200.384 0     
93.4969 7.3617 0     -2.71413 2.01046 0     1     0     -334.856 -1.34804 0     
93.6039 5.66911 0     3.25937 -2.4773 0     1     0     347.934 -117.69 0     
93.9153 9.76275 0     -1.93667 6.52469 0     1     0     197.069 129.555 0     
93.1202 12.8187 0     -6.83594 -11.3089 0     1     0     104.344 -76.9185 0     
97.0718 7.48298 0     -2.74797 -4.50166 0     1     0     -112.222 21.8826 0     
100.363 8.60828 0     -0.582662 -2.54598 0     1     0     -187.741 -126.191 0     
93.0289 9.39992 0     -0.38719 -4.79118 0     1     0     -676.124 -251.896 0     
97.6546 9.86725 0     -2.39251 4.305 0     1     0     510.386 244.004 0     
97.027 9.1285 0     2.02901 4.58873 0     1     0     -330.297 -228.78 0     
91.9078 14.1634 0     -1.84673 3.98679 0     1     0     -32.6511 340.182 0     
99.384 15.896 0     -9.51773 -3.81596 0     1     0     -518.772 393.334 0     
86.5998 13.5889 0     -3.8054 0.652688 0     1     0     -770.967 843.873 0     
96.0249 14.0826 0     -3.55992 0.572939 0     1     0     -98.6569 -523.087 0     
93.9048 13.9139 0     0.687033 3.90977 0     1     0     -440.169 491.141 0     
90.0494 14.2167 0     -3.47333 7.79018 0     1     0     1496.56 -1660.93 0     
93.8088 18.7684 0     -8.75636 -13.5102 0     1     0     535.97 -189.039 0     
98.0446 20.6021 0     5.34446 -6.69981 0     1     0     663.433 120.556 0     
93.2269 20.0526 0     -10.0491 -0.0850279 0     1     0     -230.101 -365.954 0     
92.2416 17.4813 0     0.934441 4.51574 0     1     0     -156.022 -59.2616 0     
90.8796 16.9249 0     -3.91399 -0.190694 0     1     0     -38.3272 513.083 0     
94.494 26.5792 0     -7.79029 4.2944 0     1     0     737.138 -187.905 0     
92.6751 21.8639 0     -15.1472 3.52002 0     1     0     27.035 -450.631 0     
96.2615 20.5003 0     7.21826 -1.69914 0     1     0     -417.862 -98.8451 0     
94.8427 19.0487 0     5.7372 1.26305 0     1     0     -144.242 -129.064 0     
95.3001 20.8189 0     1.14699 -5.21252 0     1     0     1175.76 -494.831 0     
99.7382 23.436 0     -7.33901 -0.491 0     1     0     -77.2614 22.3703 0     
96.8282 29.7234 0     -1.78588 -1.59582 0     1     0     -38.0074 -229.991 0     
97.2479 30.6388 0     -11.9687 5.16552 0     1     0     122.264 -485.151 0     
94.0129 22.4078 0     -14.0841 -3.4377 0     1     0     -820.34 -269.177 0     
90.3326 44.9104 0     -4.53239 12.6737 0     1     0     -1948.59 815.254 0     
104.758 28.8915 0     -3.35273 -3.62433 0     1     0     -137.59 269.75 0     
84.4287 30.1131 0     -1.34894 -3.5906 0     1     0     27.825 314.009 0     
84.0341 49.6287 0     -23.6545 17.8912 0     1     0     378.799 -352.073 0     
95.8056 35.0328 0     -0.856108 -4.12649 0     1     0     -342.806 -171.279 0     
94.6069 49.3192 0     3.90237 7.0998 0     1     0     0.141935 -12.6525 0     
78.0893 67.1622 0     -17.0666 3.41151 0     1     0     0 -12.44 0     
98.9673 60.3657 0     -9.86674 -2.42337 0     1     0     -0.514878 -12.4848 0     
85.1398 51.9998 0     1.1176 -8.0272 0     1     0     1.90801 -12.4207 0     
85.635 30.9922 0     -14.3594 4.10787 0     1     0     15.6919 15.8413 0     
105.581 37.876 0     2.61224 8.5343 0     1     0     -150.672 -94.2256 0     
109.081 65.2162 0     23.3422 10.1506 0     1     0     -66.4616 -10.7101 0     
93.3978 9.35007e-06 0     -0.694532 -0.0982382 0     1     0     -92.7839 -189.68 0     
93.2754 1.66273 0     3.06741 -1.10523 0     1     0     1704.69 414.212 0     
93.0133 2.8029 0     -4.14031 -3.28009 0     1     0     311.964 -30.0949 0     
92.0652 2.67318 0     -9.86083 -1.37299 0     1     0     101.752 -699.604 0     
94.3319 1.78706 0     -12.2744 5.61806 0     1     0     259.297 411.487 0     
89.617 6.27889 0     11.5486 0.666071 0     1     0     1014.02 -168.569 0     
94.1415 6.61873 0     -1.98573 4.82423 0     1     0     -80.767 -131.644 0     
90.5385 5.32585 0     -2.91573 4.54427 0     1     0     -150.253 214.594 0     
96.4044 3.43168 0     -8.80741 -1.52187 0     1     0     -679.699 522.088 0     
96.784 6.46952 0     -7.29176 11.0555 0     1     0     -674.853 -258.599 0     
92.5674 5.36626 0     1.34462 1.85234 0     1     0     87.0862 -438.129 0     
94.3639 7.85022 0     -9.63745 2.57127 0     1     0     -894.376 -701.317 0     
95.1573 8.28317 0     -2.77868 5.02669 0     1     0     1591.99 162.571 0     
95.7296 6.11663 0     4.74875 6.67484 0     1     0     158.698 155.486 0     
101.642 10.4588 0     -12.0854 -9.13997 0     1     0     207.807 -97.2406 0     
94.5953 9.06608 0     -1.02768 7.28284 0     1     0     124.596 214.799 0     
97.7112 6.68159 0     0.601776 -1.78363 0     1     0     -427.865 416.454 0     
96.6675 15.79 0     11.386 -2.04249 0     1     0     153.209 -40.8744 0     
96.2862 12.8663 0     -3.76429 8.44899 0     1     0     1001.68 1019.76 0     
97.8896 17.6232 0     15.6862 -5.99817 0     1     0     13.1382 119.337 0     
92.8724 18.942 0     -7.17268 -8.60588 0     1     0     -274.265 -186.866 0     
98.5887 16.7433 0     -9.69737 4.87955 0     1     0     -36.0917 -86.5737 0     
96.6081 18.2892 0     -12.7637 12.6282 0     1     0     -432.655 -448.694 0     
95.3979 24.0183 0     -0.797096 -1.8575 0     1     0     126.885 -10.7476 0     
95.7991 17.7348 0     0.838458 -12.525 0     1     0     -191.707 -201.541 0     
103.224 23.4043 0     5.89325 -4.80685 0     1     0     -16.2929 -936.611 0     
90.2898 18.7407 0     6.56976 7.49693 0     1     0     -209.481 -20.3616 0     
93.6794 15.8761 0     2.93009 -3.0811 0     1     0     1080.61 -48.6746 0     
96.7204 33.9971 0     11.0893 7.86562 0     1     0     -715.794 -174.122 0     
92.8442 26.645 0     -3.43449 -1.86742 0     1     0     -92.87 -320.78 0     
98.6264 28.5902 0     -12.4185 -10.7048 0     1     0     1038.57 -604.099 0     
98.8793 25.2392 0     -3.48248 -18.4785 0     1     0     954.633 -812.935 0     
97.5001 23.8626 0     10.344 -6.73801 0     1     0     264.685 -272.595 0     
95.8071 30.0309 0     9.45377 -2.36166 0     1     0     125.484 -278.52 0     
89.1411 31.8221 0     -6.3738 5.38164 0     1     0     -162.15 218.274 0     
101.316 24.9281 0     -5.86826 -0.00874437 0     1     0     144.888 207.466 0     
96.243 27.6698 0     3.09944 8.86637 0     1     0     349 -7.19252 0     
99.1773 27.7547 0     1.27087 -7.32188 0     1     0     45.5456 -12.5662 0     
104.251 29.9824 0     8.39098 6.34665 0     1     0     -288.215 -321.458 0     
99.8135 44.9657 0     -4.59029 -7.96231 0     1     0     -125.287 193.461 0     
101.072 29.5206 0     4.36379 7.53642 0     1     0     403.331 373.377 0     
100.924 34.803 0     -6.29905 -4.97873 0     1     0     22.1897 -97.4382 0     
100.103 42.3905 0     0.721356 -6.96291 0     1     0     -127.909 108.557 0     
90.8341 32.5768 0     4.44194 14.6905 0     1     0     -20.0875 -119.908 0     
115.854 66.6322 0     -0.986922 -6.04525 0     1     0     -0.11819 -12.3422 0     
103.583 48.0176 0     1.40268 -4.14686 0     1     0     -0.613134 -12.7888 0     
109.724 54.6324 0     -19.9041 -7.65297 0     1     0     2.29915 -12.5957 0     
80.099 43.0572 0     -4.55364 10.5042 0     1     0     605.798 -453.173 0     
88.8214 60.5418 0     10.0121 6.47145 0     1     0     -36.5436 102.777 0     
102.767 40.5302 0     -24.1975 5.20983 0     1     0     1808.93 70.2526 0     
94.4227 0.00018251 0     3.60123 0.000508084 0     1     0     61.6366 -716.843 0     
95.9548 0.927673 0     -14.3375 -6.31286 0     1     0     229.592 198.583 0     
94.0301 0.910623 0     -0.492174 -2.40474 0     1     0     -1048.36 -601.216 0     
94.9786 0.820766 0     -0.809149 6.2726 0     1     0     190.931 550.353 0     
95.8702 4.20443 0     4.64801 1.48772 0     1     0     -1591.96 63.271 0     
94.6356 4.57537 0     2.52046 -0.710881 0     1     0     -482.42 1287.92 0     
94.8388 3.696 0     0.311285 0.37111 0     1     0     1908.76 -915.91 0     
93.9406 3.67314 0     -6.84733 6.64884 0     1     0     -1593.98 338.109 0     
96.7601 4.3733 0     -1.92039 1.34086 0     1     0     1003.97 533.994 0     
95.504 5.12709 0     -2.99553 -2.82168 0     1     0     126.607 42.9464 0     
98.5916 6.44478 0     3.37439 5.45615 0     1     0     1143.8 146.863 0     
96.0422 7.37815 0     -0.408637 6.40152 0     1     0     -71.5946 -122.737 0     
92.8744 8.19256 0     1.40246 3.94478 0     1     0     -746.691 -358.904 0     
100.595 7.5891 0     3.67136 -12.6636 0     1     0     -981.722 158.353 0     
93.6893 8.62672 0     3.28329 1.11427 0     1     0     689.103 281.806 0     
100.619 10.5776 0     -0.689309 7.0722 0     1     0     -124.005 -116.546 0     
96.6693 10.1155 0     12.5106 3.96358 0     1     0     -91.1916 -102.875 0     
95.3269 13.026 0     -0.108967 9.94856 0     1     0     25.5199 -196.09 0     
95.1467 11.3095 0     -2.08065 1.7928 0     1     0     -60.6974 213.451 0     
100.825 17.8127 0     12.4979 2.30199 0     1     0     -1101.75 -34.6076 0     
97.9667 14.3942 0     0.191179 6.13181 0     1     0     -1061.02 146.35 0     
100.025 17.0198 0     3.83928 7.92794 0     1     0     -35.1996 -90.2964 0     
100.943 18.898 0     -8.50399 -3.38011 0     1     0     113.008 -656.293 0     
99.8799 15.0538 0     -0.923201 -7.49465 0     1     0     459.137 813.604 0     
100.387 22.0405 0     -3.3862 5.34219 0     1     0     -40.5456 -173.99 0     
93.0804 16.6079 0     -6.23613 -3.247 0     1     0     -519.532 873.968 0     
99.0948 20.2121 0     -4.42478 -4.39657 0     1     0     9.24144 235.371 0     
92.7439 15.7024 0     14.8622 -0.524506 0     1     0     -780.502 -137.39 0     
95.815 19.0098 0     2.1139 -1.71669 0     1     0     22.1457 -235.5 0     
90.5358 20.9485 0     0.3613 0.288987 0     1     0     313.84 -435.51 0     
90.0094 17.5288 0     -12.6537 10.0063 0     1     0     245.894 248.222 0     
97.8451 19.6567 0     8.08319 1.28952 0     1     0     138.664 -76.4003 0     
97.2176 21.7765 0     9.36679 -0.0575018 0     1     0     1132.44 645.64 0     
94.8017 17.9807 0     -3.5169 3.78742 0     1     0     -253.127 8.00915 0     
96.6818 24.3547 0     2.97763 10.6697 0     1     0     -358.069 164.007 0     
95.2377 27.6633 0     -9.51316 11.4391 0     1     0     -350.458 -45.1209 0     
98.3253 36.8923 0     -10.7435 2.77564 0     1     0     -493.785 427.832 0     
105.765 28.6114 0     1.57683 2.42448 0     1     0     -128.118 -350.302 0     
103.564 37.8185 0     -1.26678 10.8855 0     1     0     147.11 -38.3149 0     
95.9463 25.0189 0     4.86584 -3.60487 0     1     0     -284.489 220.469 0     
85.0969 39.85 0     -3.29063 -9.17686 0     1     0     19.0733 -4.89787 0     
84.3573 45.4251 0     5.58096 9.9953 0     1     0     -730.725 240.098 0     
100.809 41.6121 0     5.73915 0.832866 0     1     0     246.937 82.6916 0     
108.501 41.6809 0     5.94958 -3.88921 0     1     0     15.128 -406.177 0     
82.0492 46.2703 0     6.47821 18.1177 0     1     0     109.945 -176.554 0     
89.4995 48.6104 0     10.1985 -4.86614 0     1     0     0.339778 -12.2274 0     
86.6897 46.5333 0     -32.3312 6.82863 0     1     0     217.698 80.8071 0     
132.267 98.922 0     10.0361 -45.7762 0     1     0     -0.114191 -12.4978 0     
93.3198 54.2293 0     -5.43452 13.8986 0     1     0     -0.914768 -10.6793 0     
96.7933 48.8829 0     -3.03751 0.496337 0     1     0     -0.101976 -12.2426 0     
95.4969 0.000102295 0     -0.197404 -0.499179 0     1     0     10.4915 -667.765 0     
96.4963 8.19777e-05 0     -14.6971 -0.000317227 0     1     0     -132.347 -329.367 0     
96.9887 0.901545 0     -6.80158 -2.82789 0     1     0     13.9543 244.737 0     
94.8941 2.71955 0     -4.2995 2.18782 0     1     0     487.315 99.8481 0     
95.8144 2.64248 0     -5.82161 2.12205 0     1     0     1051.19 510.497 0     
97.4198 3.66367 0     12.3348 3.47632 0     1     0     549.333 45.8241 0     
97.8385 4.69373 0     0.180131 -5.91582 0     1     0     64.8496 -709.514 0     
96.6837 5.34921 0     4.74129 -12.66 0     1     0     -30.3454 337.692 0     
99.1564 4.56282 0     4.24683 2.51135 0     1     0     -114.005 140.496 0     
98.8291 5.48504 0     0.426319 -5.97643 0     1     0     176.013 -78.5488 0     
99.569 7.26778 0     -0.588722 1.4704 0     1     0     28.8417 -682.925 0     
98.9453 11.1338 0     -4.4723 -9.62033 0     1     0     -275.32 -53.7735 0     
100.626 6.55194 0     -2.97878 -4.54006 0     1     0     -137.221 2307.14 0     
104.174 11.9104 0     0.45634 3.3742 0     1     0     -164.467 -181.078 0     
99.024 12.441 0     0.975086 3.91124 0     1     0     -666.885 -670.588 0     
98.3059 7.62166 0     2.10795 0.895876 0     1     0     438.203 -443.09 0     
95.016 16.8923 0     -2.95793 -10.1243 0     1     0     3.22587 123.339 0     
94.3535 13.0934 0     9.36859 -0.292293 0     1     0     -91.9496 -338.949 0     
96.2854 11.1335 0     6.73752 -3.44171 0     1     0     629.332 786.676 0     
99.5916 14.1953 0     -0.0334166 0.803683 0     1     0     -301.4 -1234.69 0     
101.554 14.9607 0     0.865814 10.4521 0     1     0     2084.56 835.562 0     
100.152 19.5394 0     -6.04317 7.59594 0     1     0     -2567.68 -842.206 0     
98.5468 13.6368 0     3.9099 1.08832 0     1     0     584.602 -293.18 0     
101.583 22.2954 0     1.83216 -1.88214 0     1     0     -100.828 61.0776 0     
101.041 16.8262 0     2.86255 5.15441 0     1     0     -215.169 -248.073 0     
100.951 19.8618 0     5.47906 -7.49667 0     1     0     2599.82 1584.52 0     
99.2059 17.6127 0     -1.73966 13.1121 0     1     0     -507.538 -119.991 0     
98.4208 21.5663 0     -4.97839 -0.196561 0     1     0     -412.408 214.952 0     
97.1362 20.8845 0     4.24303 -6.65286 0     1     0     -243.805 -1246.69 0     
96.6109 19.5726 0     -0.501371 -5.25783 0     1     0     467.479 -29.5016 0     
107.347 24.7155 0     -6.57144 4.70648 0     1     0     163.654 303.038 0     
101.989 23.3167 0     0.750128 3.07277 0     1     0     29.0438 74.3182 0     
93.0352 23.8503 0     -3.48962 3.61293 0     1     0     36.2953 -240.216 0     
97.3505 22.8215 0     -4.97431 3.93603 0     1     0     422.548 388.08 0     
97.5969 35.9994 0     10.7664 5.53797 0     1     0     110.143 62.8074 0     
98.4984 26.0848 0     -2.79972 -13.2739 0     1     0     227.052 8.45295 0     
104.356 23.7979 0     -4.74224 4.33484 0     1     0     -31.3622 -11.4622 0     
