# for file format info please take a look at /input/others/txt_file_description.txt

general:
# duration   delta_t     write_freq   cutoff_radius   output_baseName
25            0.0005       500           3                output

particles:
# origin             velocity         mass    type     old_force
11.9611 17.9695 0     -4.37712 2.41567 0     1     0     608.704 239.311 0     
12.4515 19.9744 0     -6.17762 -3.5886 0     1     0     46.3731 -455.026 0     
13.0798 19.1536 0     2.5829 -8.34858 0     1     0     8.2193 72.5391 0     
5.74363 29.169 0     2.03273 6.6333 0     1     0     -395.542 -698.925 0     
5.00044 23.8996 0     3.05852 -2.43916 0     1     0     -13.4563 57.4447 0     
1.66442 31.142 0     15.4135 4.84458 0     1     0     253.404 377.323 0     
4.47188 32.4687 0     12.5288 5.98739 0     1     0     106.387 -394.514 0     
7.77134 25.2327 0     -4.63748 4.79375 0     1     0     -156.12 -80.8119 0     
8.06491 24.1782 0     0.184273 -3.53311 0     1     0     -211.378 286.694 0     
12.4511 28.7511 0     -0.053433 -1.05415 0     1     0     86.9308 -139.65 0     
6.64215 26.9223 0     5.26463 6.97832 0     1     0     18.8587 -16.7713 0     
24.9408 29.8836 0     1.63868 -3.45847 0     1     0     -78.3729 -165.365 0     
11.687 41.4011 0     -8.20607 4.43713 0     1     0     -7.20069 19.758 0     
18.0263 38.3396 0     -10.7475 -5.52184 0     1     0     10.6369 -22.7759 0     
11.9418 25.851 0     2.20169 0.464617 0     1     0     -927.207 9.23718 0     
5.62964 36.33 0     -3.58162 0.600231 0     1     0     44.4305 -55.7235 0     
4.93905 28.0052 0     2.9119 5.72246 0     1     0     85.2161 112.87 0     
12.6508 30.8489 0     0.4869 5.69245 0     1     0     -598.038 134.544 0     
14.3655 40.8932 0     -1.79607 3.38264 0     1     0     -538.195 80.0671 0     
15.9027 58.3402 0     -2.22252 13.1352 0     1     0     -16.2024 -18.2449 0     
16.1148 62.6116 0     -0.641627 -1.39011 0     1     0     -28.3498 -36.7209 0     
30.6625 40.1918 0     -2.05323 4.20004 0     1     0     -33.5301 -18.2171 0     
3.32746 56.8584 0     2.46952 11.5579 0     1     0     -183.346 -147.448 0     
4.43658 51.5441 0     15.162 9.86299 0     1     0     39.4837 45.6441 0     
19.7451 63.2331 0     8.4155 -5.64511 0     1     0     56.3167 -5.25142 0     
6.38244 53.7431 0     -20.1343 1.50607 0     1     0     0.223178 -11.3724 0     
28.8276 62.2128 0     11.4663 9.59279 0     1     0     0.827333 -6.99315 0     
2.31664 52.8976 0     1.14007 -2.84169 0     1     0     0.15367 -12.6388 0     
10.1255 1.09544 0     -2.09514 0.21762 0     1     0     151.168 -144.273 0     
10.8863 1.93149 0     -9.78286 4.86786 0     1     0     -141.358 808.738 0     
9.83687 2.0847 0     6.81749 -1.72281 0     1     0     36.4531 -2448.74 0     
10.3262 2.84495 0     3.68627 7.112 0     1     0     1209.1 1186.58 0     
9.65159 3.65615 0     -4.62537 6.4696 0     1     0     524.287 1534.65 0     
8.94311 4.42769 0     -1.31875 -11.8175 0     1     0     335.579 498.315 0     
9.63342 5.32538 0     3.60057 2.50806 0     1     0     37.8245 -96.1475 0     
11.9391 5.47884 0     8.61922 -6.95344 0     1     0     -6.63212 -600.913 0     
10.8192 5.38488 0     0.973665 -2.4964 0     1     0     -290.288 -314.561 0     
11.3017 6.23055 0     -13.4805 2.7806 0     1     0     -270.09 599.21 0     
8.33254 7.26215 0     -5.50086 15.6094 0     1     0     149.372 169.981 0     
9.68934 9.04642 0     1.33369 -2.44771 0     1     0     120.08 -449.299 0     
7.39997 9.12461 0     -5.05841 3.40948 0     1     0     -110.244 -361.704 0     
6.53392 8.62595 0     -4.09257 -3.98477 0     1     0     2127.27 1327.84 0     
5.56573 10.0494 0     -7.81394 -3.3556 0     1     0     636.931 43.3176 0     
8.53559 9.08017 0     -7.89994 8.78232 0     1     0     72.8168 -162.492 0     
10.0108 14.6003 0     -3.04532 3.2398 0     1     0     138.497 -524.219 0     
10.6734 15.369 0     -5.40103 -0.614985 0     1     0     294.428 -36.6604 0     
8.18076 17.4183 0     -10.8701 2.92602 0     1     0     1597.43 395.266 0     
11.1102 17.5686 0     -3.03105 8.98456 0     1     0     543.888 -538.518 0     
10.604 18.5895 0     7.68271 -1.74624 0     1     0     127.841 -430.218 0     
11.9138 13.9664 0     -3.33529 3.75384 0     1     0     419.494 -66.9032 0     
8.90749 22.4195 0     -3.02614 -4.16951 0     1     0     -38.0481 -125.146 0     
4.82598 22.3508 0     2.67142 9.75537 0     1     0     -90.3012 96.3609 0     
6.68151 25.5577 0     -2.01742 -3.06514 0     1     0     210.935 -32.9807 0     
6.42177 21.1305 0     -12.8471 8.50702 0     1     0     28.3039 43.6945 0     
4.31313 27.1392 0     0.841397 -8.63467 0     1     0     206.879 -37.0304 0     
11.3719 22.4005 0     -4.28782 -9.28566 0     1     0     84.3758 -67.2942 0     
7.22872 29.0975 0     -1.07247 -9.23267 0     1     0     -97.6277 -971.372 0     
6.66925 24.3955 0     -1.78233 -1.15715 0     1     0     930.819 1437.69 0     
14.5802 28 0     5.50938 5.45849 0     1     0     458.763 -174.888 0     
9.8822 25.2545 0     -5.42747 9.6031 0     1     0     591.535 -958.206 0     
13.79 37.8622 0     2.37513 -5.32457 0     1     0     -5.49838 15.4886 0     
16.0736 31.1153 0     5.6545 -1.52113 0     1     0     -92.8222 -1698.64 0     
8.39277 31.1585 0     0.341708 -9.90074 0     1     0     93.975 -49.7747 0     
13.9849 36.6998 0     -4.13057 1.68133 0     1     0     29.8298 49.8181 0     
18.7218 39.7826 0     -1.91004 -6.09713 0     1     0     -24.609 -6.53815 0     
10.8398 30.2455 0     13.2262 7.4166 0     1     0     26.4063 -179.024 0     
20.1666 42.8598 0     -5.64058 -9.92663 0     1     0     88.3774 14.472 0     
10.1499 51.3405 0     14.6067 3.61411 0     1     0     98.978 -295.828 0     
5.78932 37.3713 0     -17.8988 -4.63497 0     1     0     4.10772 55.9015 0     
32.936 52.839 0     -2.17564 1.66297 0     1     0     0.0227008 -12.0003 0     
1.16914 65.5481 0     10.9299 -8.19667 0     1     0     34.8476 -12.44 0     
13.4892 33.9728 0     7.54731 6.61681 0     1     0     -183.217 72.9532 0     
26.7434 75.4045 0     -4.97439 -2.39296 0     1     0     0.194783 -12.6392 0     
10.3108 49.898 0     -20.3241 -8.85957 0     1     0     -94.972 -9.7037 0     
1.13091 50.404 0     14.8697 13.0381 0     1     0     -1428.34 653.767 0     
6.80978 40.904 0     -8.39912 9.51518 0     1     0     52.8562 -63.2893 0     
46.3404 82.6977 0     22.6115 0.147619 0     1     0     0 -12.44 0     
21.0345 47.4814 0     -3.30824 -1.85499 0     1     0     -205.238 127.48 0     
11.096 1.02313 0     0.676588 0.605527 0     1     0     726.019 -762.024 0     
11.965 1.93473 0     -5.56361 -5.79472 0     1     0     -194.065 -265.851 0     
11.4852 2.873 0     -5.37013 9.93363 0     1     0     277.132 -699.263 0     
12.2274 3.7255 0     -3.92124 -1.54116 0     1     0     -451.844 -29.8626 0     
11.0714 3.70122 0     -4.81708 2.6299 0     1     0     -789.321 -345.469 0     
11.4551 4.52892 0     -0.260431 -6.66183 0     1     0     515.673 896.664 0     
10.3292 4.4166 0     6.46007 9.61605 0     1     0     -37.8693 232.861 0     
12.3103 6.40063 0     2.0466 5.51387 0     1     0     216.529 521.119 0     
10.9729 7.22026 0     3.94904 -1.90283 0     1     0     -148.537 -375.552 0     
12.9241 7.35505 0     -4.35271 -1.90983 0     1     0     1394.74 -602.647 0     
10.2943 8.0548 0     4.18697 -6.16546 0     1     0     -562.183 40.4078 0     
12.051 7.45248 0     -1.99737 -3.99424 0     1     0     -1937.29 147.428 0     
12.9555 9.11513 0     -6.20617 1.33611 0     1     0     -272.547 732.716 0     
7.92167 8.21531 0     -4.30781 3.0108 0     1     0     939.877 540.3 0     
10.8008 9.04902 0     4.15744 -3.31295 0     1     0     -117.072 262.526 0     
6.07725 13.8964 0     1.74318 -0.134724 0     1     0     -470.653 63.4173 0     
8.41401 12.7683 0     0.777577 2.74551 0     1     0     52.1856 170.895 0     
11.903 15.8236 0     -1.90021 -10.4438 0     1     0     71.2859 581.356 0     
9.56764 10.8408 0     1.28723 -0.182062 0     1     0     1105.14 -59.2965 0     
13.8192 13.0262 0     0.486521 5.96969 0     1     0     -211.332 -269.793 0     
10.096 11.7924 0     6.2157 -5.89774 0     1     0     1435.37 341.961 0     
9.25642 17.5175 0     8.81855 -2.92913 0     1     0     -301.183 -192.324 0     
17.417 17.2782 0     -2.04588 -15.6958 0     1     0     -227.891 804.173 0     
8.44171 20.988 0     3.98333 -3.32695 0     1     0     -91.9128 307.841 0     
11.8439 18.9605 0     11.1293 -13.3299 0     1     0     -45.6391 257.24 0     
4.16086 23.2955 0     10.9596 2.49789 0     1     0     219.645 -3.31088 0     
7.86401 22.1609 0     -4.04321 7.69585 0     1     0     374.649 -360.713 0     
12.634 22.8169 0     -4.12061 -4.17744 0     1     0     103.843 11.4541 0     
8.89796 24.9487 0     -0.88208 -8.51374 0     1     0     -173.042 -62.1707 0     
5.7032 25.8563 0     -3.06719 2.02788 0     1     0     -85.8939 -133.547 0     
12.9024 23.929 0     6.67823 -9.63491 0     1     0     -91.1598 68.2066 0     
13.8913 25.8491 0     0.404611 -2.48465 0     1     0     86.4105 -61.2445 0     
18.0114 25.1764 0     -10.5371 -3.36434 0     1     0     265.098 -213.263 0     
16.1358 32.0077 0     -6.43734 3.15671 0     1     0     136.503 1653.67 0     
1.13596 26.7498 0     7.66169 8.04986 0     1     0     -12.0662 178.639 0     
7.61013 39.3756 0     14.9996 -10.9682 0     1     0     271.356 -297.741 0     
11.1908 32.7366 0     -8.66773 -3.38423 0     1     0     -169.052 -245.113 0     
14.3528 26.9699 0     8.71331 1.03499 0     1     0     147.203 -173.093 0     
19.2042 30.4158 0     -6.60541 -1.08966 0     1     0     97.2141 45.3451 0     
6.26913 31.7729 0     0.407538 13.0172 0     1     0     776.516 -526.674 0     
11.8876 29.6483 0     0.162752 8.26578 0     1     0     233.966 344.343 0     
4.46312 33.4439 0     -0.00443188 -2.58712 0     1     0     -201.006 35.5825 0     
75.3965 58.3209 0     -6.94331 -29.4556 0     1     0     0.389284 -12.4453 0     
9.30854 30.7015 0     -0.325649 -1.95889 0     1     0     471.207 66.3905 0     
23.9655 41.866 0     -8.03755 6.64393 0     1     0     -4.06705 -20.3417 0     
4.98006 42.3969 0     -7.5522 -4.65127 0     1     0     -15.7044 -66.3006 0     
14.1245 51.9688 0     10.3272 1.41572 0     1     0     -0.858894 -14.4543 0     
23.7464 56.5786 0     7.73022 -0.582379 0     1     0     -17.5105 205.367 0     
32.2617 94.5542 0     4.44763 -38.1059 0     1     0     0 -12.44 0     
2.08517 72.4004 0     3.10459 0.557107 0     1     0     0.206785 -13.2181 0     
12.2982 0.934635 0     -1.88838 2.69846 0     1     0     -312.489 761.977 0     
13.0204 1.87034 0     3.53877 16.0805 0     1     0     -48.4155 -97.8863 0     
12.5565 2.75464 0     -6.49265 3.67087 0     1     0     -1100.94 153.023 0     
13.1955 3.92355 0     0.910698 3.86416 0     1     0     629.448 -822.115 0     
12.6616 4.6892 0     -7.96083 4.87942 0     1     0     -836.866 368.731 0     
14.0892 5.69984 0     -0.587717 -12.5808 0     1     0     -389.861 99.1424 0     
12.9524 5.6252 0     -4.9965 1.01605 0     1     0     356.745 172.847 0     
13.5198 6.52264 0     4.78668 2.17165 0     1     0     -111.668 69.2921 0     
14.595 6.7226 0     -3.26558 -9.14418 0     1     0     104.558 -128.719 0     
16.0122 7.54733 0     5.03125 4.12537 0     1     0     -151.505 -473.97 0     
13.9412 7.49479 0     2.93198 -7.74367 0     1     0     511.58 -543.057 0     
13.3576 8.20918 0     5.92187 -9.00307 0     1     0     -266.108 928.138 0     
11.2337 8.16874 0     -9.50883 1.37914 0     1     0     753.644 123.145 0     
10.2338 9.94371 0     3.28718 -8.26894 0     1     0     50.4892 108.852 0     
11.8283 9.37894 0     -5.33364 6.24168 0     1     0     -154.385 135.205 0     
7.91662 9.93018 0     -6.08211 3.70575 0     1     0     677.134 404.858 0     
9.18671 9.89047 0     -4.13922 -7.66836 0     1     0     -306.939 116.442 0     
10.9079 14.0139 0     -3.21192 -8.28732 0     1     0     -13.3063 304.607 0     
11.5513 13.0277 0     -4.78982 0.572167 0     1     0     -492.343 358.598 0     
10.2121 17.7032 0     -5.08418 -0.00456124 0     1     0     -1094.13 -202.803 0     
10.3997 13.1754 0     4.06341 -2.56132 0     1     0     -124.698 -260.912 0     
14.522 11.9564 0     -0.88094 0.828175 0     1     0     -1135.26 -145.213 0     
12.9135 15.7403 0     1.30278 -0.683307 0     1     0     386.88 458.739 0     
14.2523 19.5458 0     -5.82518 -20.5063 0     1     0     -254.943 90.2073 0     
16.8646 16.4083 0     -3.68114 -4.70393 0     1     0     50.0539 235.057 0     
13.8499 17.5047 0     0.728568 4.37175 0     1     0     277.46 -65.9598 0     
11.4506 20.0911 0     -2.18928 14.0065 0     1     0     174.751 317.872 0     
9.90443 22.6911 0     4.76411 -4.03922 0     1     0     72.8179 156.092 0     
11.818 24.4532 0     -8.92164 2.73548 0     1     0     -295.503 -98.9127 0     
21.8107 21.4752 0     11.899 0.299319 0     1     0     -37.4903 -10.3384 0     
16.2725 21.4374 0     -7.38774 -1.98387 0     1     0     7.73279 477.594 0     
10.0497 27.0927 0     9.53248 0.198281 0     1     0     33.0206 -419.321 0     
23.7138 25.3561 0     3.77699 10.9033 0     1     0     -215.822 73.471 0     
9.32208 44.606 0     0.875173 3.55989 0     1     0     3.58738 -8.38314 0     
13.736 32.6839 0     -1.43984 6.84092 0     1     0     -181.512 535.775 0     
11.5149 34.2549 0     2.45835 0.812696 0     1     0     -22.7803 -30.166 0     
16.8584 22.9723 0     -14.7768 2.34171 0     1     0     -1449.03 -9.67642 0     
15.1122 35.6563 0     7.78028 4.82959 0     1     0     69.7191 138.803 0     
10.3536 33.995 0     -1.73819 4.99718 0     1     0     31.9994 -3.48491 0     
2.1463 40.6664 0     6.48738 -8.58037 0     1     0     57.526 -136.552 0     
19.866 39.455 0     1.05457 -0.993814 0     1     0     -43.3946 -77.2057 0     
6.4191 44.1715 0     -8.00635 -8.19564 0     1     0     -2.31907 24.8456 0     
17.048 58.7309 0     4.86003 -4.76077 0     1     0     16.2111 -6.77392 0     
2.02056 33.3905 0     -1.01849 6.43525 0     1     0     -150.905 34.3694 0     
5.13303 31.5141 0     0.259221 -1.13421 0     1     0     -120.221 -85.8983 0     
3.47632 70.657 0     17.0432 2.59514 0     1     0     0.0485473 -11.2203 0     
26.3112 56.0112 0     7.1168 -2.48389 0     1     0     -0.487608 -11.9285 0     
36.2039 57.4472 0     3.97451 13.2513 0     1     0     293.96 -47.115 0     
64.1409 70.867 0     -0.847023 15.0184 0     1     0     0.0210269 -12.6025 0     
45.1119 57.1969 0     -8.80893 0.133218 0     1     0     -0.489875 -17.7997 0     
13.2937 0.894769 0     -6.97875 2.40684 0     1     0     -41.8331 1310.96 0     
14.0384 1.90106 0     0.180391 5.17377 0     1     0     -26.6088 487.621 0     
13.4584 2.8624 0     -7.27191 -0.732629 0     1     0     1126.02 -8.49133 0     
14.1814 3.58279 0     6.57521 2.1182 0     1     0     -367.217 1099.22 0     
13.6586 4.81576 0     -15.4148 -5.05868 0     1     0     -107.05 -200.246 0     
14.6519 4.80642 0     1.88476 6.409 0     1     0     379.174 -194.458 0     
15.0361 5.79419 0     6.13496 -0.694655 0     1     0     638.908 -143.001 0     
16.0928 5.64668 0     -5.61401 -6.02204 0     1     0     413.453 17.1434 0     
16.8681 6.48431 0     4.04266 -0.431614 0     1     0     -143.396 -280.793 0     
18.144 11.9183 0     -2.99582 3.74269 0     1     0     -82.3802 -591.7 0     
14.401 8.55509 0     -5.69628 -1.65555 0     1     0     642.81 -915.773 0     
15.1236 11.0629 0     -13.6699 -17.4848 0     1     0     -2.43201 14.1573 0     
12.2259 8.52086 0     1.82135 2.19947 0     1     0     -114.724 -1065.71 0     
10.6061 10.9974 0     3.63388 2.41344 0     1     0     369.027 -450.897 0     
13.3962 10.3245 0     2.17766 8.4278 0     1     0     -251.322 -221.503 0     
11.2547 10.1797 0     -11.026 12.6963 0     1     0     -88.1511 258.375 0     
7.00804 11.6861 0     -9.25742 2.91497 0     1     0     -172.588 739.628 0     
12.0225 12.1574 0     -9.83216 -1.45857 0     1     0     635.06 260.157 0     
12.3615 10.2386 0     4.90945 -2.04527 0     1     0     -40.7622 -34.1352 0     
16.3175 17.565 0     -5.67035 3.4853 0     1     0     675.224 -628.867 0     
13.0954 12.1826 0     -0.566843 0.303558 0     1     0     162.787 22.3806 0     
17.7413 13.8935 0     3.91435 -4.20102 0     1     0     -141.19 8.88861 0     
12.5311 13.1031 0     0.48192 2.26838 0     1     0     411.823 -33.8785 0     
13.2531 13.8454 0     -2.51097 -0.636175 0     1     0     -344.773 306.108 0     
11.6504 14.9179 0     -4.12848 6.11313 0     1     0     -696.223 -293.703 0     
15.3076 15.9326 0     0.314033 -8.49844 0     1     0     -676.353 -993.558 0     
9.60268 19.453 0     0.435188 -5.265 0     1     0     302.639 -589.607 0     
8.89321 23.61 0     -1.95695 -0.88661 0     1     0     681.231 35.2599 0     
18.8284 23.0191 0     -3.52687 -15.67 0     1     0     -222.862 -527.772 0     
14.9717 23.796 0     12.0339 -8.8629 0     1     0     -348.168 -90.3123 0     
17.4764 23.9112 0     -1.08955 1.22678 0     1     0     -11.6312 126.106 0     
13.5082 30.4129 0     -0.847771 -3.96772 0     1     0     560.929 -290.492 0     
19.7648 25.8026 0     -2.0354 -5.96438 0     1     0     188.303 -374.068 0     
10.7888 35.2662 0     7.47845 -7.45757 0     1     0     -30.9753 -24.8901 0     
16.3442 41.172 0     -0.755519 0.403466 0     1     0     -33.9265 -426.041 0     
16.0841 34.8495 0     2.07315 -0.283545 0     1     0     -18.4871 -15.4389 0     
25.1649 32.85 0     17.3095 4.05049 0     1     0     -9.55541 3.03299 0     
21.7702 25.4716 0     -3.54257 0.225761 0     1     0     228.749 -623.461 0     
17.3624 40.1939 0     -11.8763 12.3928 0     1     0     15.1136 52.9824 0     
18.7855 33.0661 0     -4.48812 16.8132 0     1     0     -156.038 32.1857 0     
4.07666 41.0915 0     -2.78863 -3.15361 0     1     0     -3239.28 443.847 0     
12.4881 38.6872 0     -0.142197 -0.411862 0     1     0     3.0515 -8.63056 0     
12.2043 48.4334 0     -16.3395 5.72544 0     1     0     -222.486 126.307 0     
10.249 54.302 0     8.65378 -5.59823 0     1     0     -0.904976 -11.6319 0     
15.3498 47.3906 0     5.44879 4.39841 0     1     0     41.0775 907.756 0     
21.6048 56.0771 0     6.62466 -2.48977 0     1     0     1.04327 -11.8384 0     
16.6838 79.8581 0     5.25363 2.03438 0     1     0     0 -12.44 0     
19.0136 93.2028 0     9.03957 8.45049 0     1     0     0 -12.44 0     
7.70773 75.6167 0     7.68259 18.3544 0     1     0     -1.26368 -15.1285 0     
35.1989 57.5575 0     5.8992 -4.88457 0     1     0     -292.536 21.6238 0     
14.2768 0.96764 0     8.93961 -3.20798 0     1     0     639.371 -50.4317 0     
15.1216 1.92602 0     2.58364 -7.04916 0     1     0     115.012 -227.832 0     
14.6445 2.79916 0     -8.08879 8.73466 0     1     0     251.893 -608.3 0     
16.2506 3.68179 0     -8.04089 -2.26959 0     1     0     52.8981 961.073 0     
15.1984 3.85551 0     -1.34395 -1.09666 0     1     0     -114.228 68.2284 0     
16.7688 4.56819 0     -7.68348 11.2007 0     1     0     290.791 -60.6613 0     
15.7984 4.72203 0     -8.63324 -9.90091 0     1     0     -502.73 -303.689 0     
